2579.2785	173.002496253
2588.3286	172.698866984
2597.3787	172.391337352
2606.4288	172.111439186
2615.4789	171.803502954
2624.529	171.4648595
2633.5791	171.124376084
2642.6292	170.810919967
2651.6793	170.55335841
2660.7294	170.400476988
2669.7795	170.399267944
2678.8296	170.523198239
2687.8797	170.743045853
2696.9298	171.029588772
2705.9799	171.353458696
2715.03	171.688496576
2724.0801	172.029609418
2733.1302	172.37651316
2742.1803	172.728923738
2751.2304	173.086557091
2760.2805	173.438541058
2769.3306	173.766556442
2778.3807	174.098239132
2787.4308	174.464022245
2796.4809	174.894338899
2805.531	175.419529924
2814.5811	176.050857065
2823.6312	176.758944218
2832.6813	177.509370412
2841.7314	178.267714676
2850.7815	178.999556038
2859.8316	179.686780195
2868.8817	180.370856434
2877.9318	181.054488962
2886.9819	181.735131374
2896.032	182.410237261
